date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand,competitor_price_per_kg,marketing_intensity
2010-08-23 15:21:16.980405,23.938396800136474,8.111752845410397,0,0,0.8767026257637272,0,988.7390434640461,1252.416742833939,2.274756916064958,0.7336842431665029
2010-08-24 15:21:16.980403,23.684968611981347,1.7039015161646218,0,0,2.730765800683366,0,807.8575132238491,988.0053592208795,2.222945223516374,0.8119328509350515
2010-08-25 15:21:16.980402,14.43116012323845,0.033392629768496676,0,0,0.7731071349689201,0,938.3883622202173,857.0455803729141,2.255975781111083,0.7882979456490875
2010-08-26 15:21:16.980401,16.96015765395147,5.566080670320012,0,0,1.9311279496898748,0,840.307323583811,937.6000642745682,1.9033756198271155,0.893960773728032
2010-08-27 15:21:16.980400,13.19727350639349,0.1266880854276729,0,0,2.8473758829481133,0,867.2845278281033,889.413362810083,1.321179565109177,0.893960773728032
2010-08-28 15:21:16.980399,18.744782730137622,15.695188682149237,1,0,0.5561266025061105,0,1333.8704989868745,916.3905670543752,2.254246657950464,0.7137159840247685
2010-08-29 15:21:16.980397,10.625317247956971,5.046649589865925,1,0,2.1015139082623553,0,1183.9551294349108,1333.1567830028498,1.3018616128456424,0.7137159840247685
2010-08-30 15:21:16.980396,21.763093630039833,8.38641799143763,0,0,2.3323069690892337,0,869.5503588952661,1233.241413450886,1.5610613460285183,0.7137159840247685
2010-08-31 15:21:16.980395,24.921673450585423,0.32652242309336166,0,0,2.2470037686601607,0,991.1424994777203,918.8366429112413,2.5048347233435506,0.973132452392159
2010-09-01 15:21:16.980394,18.94349133419194,1.8635915916060815,0,0,2.1013208188156947,0,828.9659085087309,990.1693670253281,1.9426761684209648,0.973132452392159
2010-09-02 15:21:16.980393,17.913604415832367,0.14179418048930648,0,0,0.8038956919540596,0,979.7193295257331,877.9927760563387,2.4740275641795244,0.973132452392159
2010-09-03 15:21:16.980391,19.020793913214007,1.8833078518160202,0,0,0.5151528754517498,0,932.7033773311056,978.7461970733409,2.979361316417913,0.973132452392159
2010-09-04 15:21:16.980390,15.3861851118143,1.7490189239036753,1,0,1.2201052899731568,0,1228.397729696307,931.7302448787134,2.227743685779461,0.973132452392159
2010-09-05 15:21:16.980389,32.7751465421171,10.29808505237487,1,0,1.207168960328322,0,1237.3819747004861,1227.4245972439148,1.7104763139147128,0.8636903003840881
2010-09-06 15:21:16.980388,12.067055264456702,11.447377979956386,0,0,1.6621921518469476,0,944.9254237527226,1236.518284400102,2.503796705925447,0.891154063033658
2010-09-07 15:21:16.980387,21.531429107907233,5.399725468861567,0,0,1.2342086166968467,0,952.231322231809,944.0342696896889,1.60805292139777,0.7861985093222051
2010-09-08 15:21:16.980386,21.664543729980238,2.5754129660233445,0,0,1.0135842870414764,0,852.7981760296368,951.4451237224869,0.7576722918014738,0.9178627746084451
2010-09-09 15:21:16.980384,15.08654578804494,0.9035481162626249,0,0,2.207645687191682,0,871.4189962343371,901.8803132550283,2.0316055744512633,0.9332153381010441
2010-09-10 15:21:16.980383,20.626658114450166,5.742843047857491,0,0,2.3885902190618014,0,766.1475746894811,920.4857808962361,1.52655049466333,0.817536602192036
2010-09-11 15:21:16.980382,21.422700576276164,10.26704539312586,1,0,1.435896698575137,0,1219.0507668090743,815.330038087289,1.0769506563602693,0.7204456723797118
2010-09-12 15:21:16.980381,22.839119603637062,0.35992020276474945,1,0,1.2809174354159174,0,1225.4639763311714,1268.3303211366945,2.797361698276644,0.7204456723797118
2010-09-13 15:21:16.980380,30.488835035225804,3.1026038905836173,0,0,2.8671427469392827,0,795.8368359220257,1224.7435306587915,1.8637922098585582,0.7204456723797118
2010-09-14 15:21:16.980379,31.014553019754942,6.435717043315211,0,0,2.8134489349380813,0,819.7223358864195,845.116390249646,2.0752724993975877,0.9178141586124009
2010-09-15 15:21:16.980378,28.38746612776806,16.272764713531185,0,0,1.8352276571840416,1,1102.3204481239206,868.8045217278071,2.373089800257661,0.849619565229663
2010-09-16 15:21:16.980376,20.938452266997576,6.755046906546203,0,0,0.5854564901480874,0,955.6267057337452,1101.470828558691,1.155333124821581,0.849619565229663
2010-09-17 15:21:16.980375,17.967367385547384,5.843814448445565,0,0,2.3191921637212287,0,827.282561178059,954.7770861685156,2.201304551749492,0.849619565229663
2010-09-18 15:21:16.980374,15.497828318359074,12.82115954097204,1,0,2.4522417895927755,0,1183.7744382018986,876.4329416128294,1.83414650174824,0.711887766452509
2010-09-19 15:21:16.980373,10.761733503766798,1.178351349147489,1,0,2.110863594426038,0,1109.3068299067777,1233.0625504354462,1.477572703921394,0.9829581646135455
2010-09-20 15:21:16.980372,21.648289309617322,0.9498132606264258,0,0,2.190295312946744,1,1072.172036330116,1158.323871742164,2.9093821642739197,0.9829581646135455
2010-09-21 15:21:16.980371,15.376354483018883,1.661306327073257,0,0,1.7717052228485202,1,1113.4127532406558,1071.1890781655025,0.6827295369187563,0.9829581646135455
2010-09-22 15:21:16.980369,10.014829532619801,2.3367284471417804,0,0,1.0532927857632655,0,942.7327787316602,1162.4297950760422,0.9448959944878217,0.9829581646135455
2010-09-23 15:21:16.980368,29.615191745906937,8.302191094234049,0,0,0.7421971566739921,0,984.437032099818,991.7498205670466,1.2814606550211853,0.9829581646135455
2010-09-24 15:21:16.980367,22.47758486711342,6.386784782932585,0,0,2.8428161700996246,0,874.7665424668907,983.4540739352044,1.0862901128859332,0.7195574602060644
2010-09-25 15:21:16.980366,10.191715361143496,8.373447271741151,1,0,0.6356127728181219,0,1255.6251630999398,924.0469850066846,1.0214825221762527,0.9793727689453366
2010-09-26 15:21:16.980365,20.607495369789675,11.461301557262722,1,0,1.3924090206664748,0,1288.6057368144138,1254.6457903309945,1.862361702694122,0.7097829530944639
2010-09-27 15:21:16.980364,12.1248897817431,0.5547769152514499,0,0,1.0489487696232338,0,998.3038161153464,1287.8959538613194,2.5782558366286747,0.7097829530944639
2010-09-28 15:21:16.980362,23.594121243075794,4.210723345997203,0,0,2.453636004795488,0,864.2044647346222,997.594033162252,0.9161439641405534,0.8597293200946068
2010-09-29 15:21:16.980361,27.523592715724572,1.6255816312633296,0,0,1.8087931277560794,0,925.050171748362,913.3447354145276,0.7743123277466972,0.7610484578419623
2010-09-30 15:21:16.980360,19.791457400303663,1.0429648173221784,0,0,1.8150629807968814,0,911.6091361170453,974.28912329052,0.5694195425725685,0.9895074710913443
2010-10-01 15:21:16.980359,23.126894469879268,0.8704352239937613,0,0,0.7998499795370421,1,1208.129887666902,960.619628645954,1.238021404062089,0.9895074710913443
2010-10-02 15:21:16.980358,13.18722205289915,3.506029931806327,1,0,1.3548205677897962,1,1369.29534219983,1207.1403801958106,0.8324325226138553,0.7280376299068434
2010-10-03 15:21:16.980356,32.86277254054261,12.346698897186556,1,0,1.9174575427304221,1,1322.7483876994233,1418.5673045699232,0.5123421976941246,0.9480541755884104
2010-10-04 15:21:16.980355,32.21784582350726,2.6589138258911413,0,0,0.7134359864281947,1,1155.5281665353352,1371.800333523835,1.8240176817657088,0.9026953374086858
2010-10-05 15:21:16.980354,24.844697840399718,0.43592942592928424,0,0,2.0756760359376663,1,1047.058109925946,1154.6254711979266,1.6184260524038887,0.7685051639225888
2010-10-06 15:21:16.980353,25.22739300076264,8.536224529901604,0,0,0.6353074907464226,1,1139.6610906623055,1096.2896047620234,1.336567821862032,0.7685051639225888
2010-10-07 15:21:16.980352,19.025181779849248,3.2928299026524126,0,0,2.938657115155682,1,990.5242443875532,1138.892585498383,1.4231420586616126,0.8788565742700402
2010-10-08 15:21:16.980351,25.908731930876137,1.5477468845197135,0,0,2.0529930024464482,1,1135.6823547497145,1039.6453878132832,2.434938271114688,0.8788565742700402
2010-10-09 15:21:16.980349,10.648730031596983,6.506603259264152,1,0,0.7734049391594792,1,1393.0958897207747,1134.8034981754445,0.7713440627389732,0.7606663670428752
2010-10-10 15:21:16.980348,13.916972254816494,5.023354038649394,1,0,1.763825015804183,1,1321.8451994760132,1442.3352233537319,2.727896375873514,0.7606663670428752
2010-10-11 15:21:16.980347,13.322772884061962,1.2035441319987117,0,0,1.8298499204354697,1,1092.3289338254795,1321.0845331089704,1.9425691758254398,0.7606663670428752
2010-10-12 15:21:16.980346,31.960398104621852,5.1823238550528385,0,0,1.9005207723713964,1,1098.9658240193867,1091.5682674584366,1.4719651965157405,0.9367635960505318
2010-10-13 15:21:16.980345,27.745310868347556,5.963308125000182,0,0,0.6248339892425808,1,1211.633048302746,1148.0290604233362,2.2733725483445415,0.9125636264890029
2010-10-14 15:21:16.980343,29.5356010388294,0.45787162396836845,0,0,1.2056311350477737,1,1133.7070176360482,1210.720484676257,1.295401449289497,0.97469754055138
2010-10-15 15:21:16.980342,10.104568960066038,10.355886024453548,0,0,2.333187524577409,1,1072.4252502873305,1132.7323200954968,2.769385997320997,0.97469754055138
2010-10-16 15:21:16.980341,20.318339061146673,0.1953960247159188,1,0,2.8144749826096476,1,1300.4389932594404,1071.450552746779,2.738079335891352,0.8912371738240771
2010-10-17 15:21:16.980340,10.665509199186829,1.6817054942988199,1,0,0.9876250457163546,1,1454.1317013768269,1349.5477560856164,1.156186453411787,0.80891629403343
2010-10-18 15:21:16.980339,16.036833540976254,0.6993165583115163,0,0,1.5847638643246726,1,1110.125384502267,1453.3227850827934,2.287539968487963,0.80891629403343
2010-10-19 15:21:16.980338,19.92590245310935,5.513277362154927,0,0,0.7059695266255589,1,1100.0411695204996,1109.3164682082336,1.4818752122519694,0.80891629403343
2010-10-20 15:21:16.980336,25.80207309017491,8.197632691885358,0,0,1.5024480404002123,1,1065.5904822802217,1099.2322532264661,2.0939561097255766,0.7383877038325434
2010-10-21 15:21:16.980335,20.94132691830786,0.4598183032358917,0,0,2.827091494314095,1,1093.1078699342945,1064.8520945763892,0.6503775413096096,0.7260728923159904
2010-10-22 15:21:16.980334,25.72897297076716,10.924893597631915,0,0,2.0241603154760606,1,1198.7261484695996,1142.3817970419784,2.1127826082631684,0.9473233182648997
2010-10-23 15:21:16.980333,22.61918555812303,0.35902671362352784,1,0,2.499641136351724,1,1359.4191647632924,1197.7788251513348,0.8998212196928386,0.9210577596320332
2010-10-24 15:21:16.980331,23.29153787550105,4.2966182831942445,1,0,0.8067055657884733,1,1403.174644044471,1408.4981070036604,1.8262828824475295,0.9210577596320332
2010-10-25 15:21:16.980330,21.708940966306812,2.6964777472331063,0,0,0.6755175466060909,1,1222.8441693049797,1402.253586284839,2.6789866890999336,0.9210577596320332
2010-10-26 15:21:16.980329,23.851905802086076,3.460635780384813,0,0,2.4787217111637228,1,1122.4714353014215,1221.9231115453476,1.140077754379646,0.9210577596320332
2010-10-27 15:21:16.980328,17.221157212954072,0.7705010563284022,0,0,2.820943310189778,1,1051.2162546828895,1171.5503775417894,1.6333601382494298,0.8647415991050065
2010-10-28 15:21:16.980327,29.608416737450373,2.131694446109849,0,0,2.9675104058662427,1,885.8980321339877,1100.3515130837845,0.9062698543540497,0.7363786150344634
2010-10-29 15:21:16.980326,23.260193004956754,4.080240128404058,0,0,1.154581970159398,1,1094.4953668021312,935.1616535189532,0.9496602810950792,0.7363786150344634
2010-10-30 15:21:16.980325,24.40929613117146,13.383066757670385,1,0,1.0572415247836096,1,1523.3117904766684,1143.7589881870967,2.672851008122996,0.7363786150344634
2010-10-31 15:21:16.980323,30.530803349700026,1.975825194029902,1,0,0.5228708813376112,1,1480.9413863524035,1522.575411861634,2.220959050473955,0.7363786150344634
2010-11-01 15:21:16.980322,27.038558704621394,4.713980459127255,0,0,1.4946474634572233,0,904.1543607313027,1480.205007737369,1.2544942780206711,0.7166961145993872
2010-11-02 15:21:16.980321,21.615994290001442,14.2410879942178,0,0,1.7369144534397196,1,1072.9005070519354,953.4376646167034,1.9024425380858596,0.9997306475332728
2010-11-03 15:21:16.980320,18.519939196918287,2.0036672485492506,0,0,1.945860788875002,0,937.8455105686479,1071.9007764044022,2.4353810343399402,0.7676527497563512
2010-11-04 15:21:16.980319,19.70269802409669,3.006719877961779,0,0,1.7502294115593924,0,856.3356756823172,937.0778578188915,2.72586872816922,0.9042363323618334
2010-11-05 15:21:16.980317,32.81302826721009,4.440905946489916,0,0,2.8938578561167727,0,801.7938960751129,855.4314393499553,2.7001282291429534,0.8282851327538538
2010-11-06 15:21:16.980316,13.758642307267884,2.0626286162660508,1,0,1.3643182084938479,0,1218.9304683134308,850.965610942359,2.9351416374806716,0.8282851327538538
2010-11-07 15:21:16.980315,24.392028166100676,3.1459374280618024,1,0,2.0888404566982177,1,1388.538716785003,1218.102183180677,2.2794902679416533,0.7216921845108224
2010-11-08 15:21:16.980314,14.004719770722183,4.467308950815943,0,1,1.236062387592102,1,1231.2101795324768,1387.8170246004922,2.205825321542757,0.7216921845108224
2010-11-09 15:21:16.980313,22.961664954831846,19.88480393162695,0,0,2.2372763486455045,0,909.1439327838422,1230.488487347966,1.2738845183677345,0.8519663055975922
2010-11-10 15:21:16.980312,23.355965141771094,2.8817899425988855,0,0,0.6146455283125144,0,932.5342813564645,958.2919664782446,2.7741449981570065,0.8519663055975922
2010-11-11 15:21:16.980310,17.289197874951363,1.1406743991123163,0,0,2.569436415601457,0,763.8722876129971,931.6823150508669,1.5033740860515534,0.9407128571029759
2010-11-12 15:21:16.980309,24.071250846860288,23.797776504700984,0,0,0.5030169893369844,0,983.5741293727817,812.9315747558941,1.2813698662734918,0.9407128571029759
2010-11-13 15:21:16.980308,22.023150694935932,15.37502588528894,1,0,1.0727469436568389,0,1231.7541229374394,982.6334165156787,2.6574944225092603,0.7350292020483945
2010-11-14 15:21:16.980307,23.667570235457166,3.4157414626361984,1,0,0.5017240633902246,1,1486.1475906193027,1231.0190937353912,2.031926940450364,0.7350292020483945
2010-11-15 15:21:16.980306,33.29672725623779,1.4312377445528712,0,0,1.3542822625653619,0,964.6892328488984,1485.4125614172544,2.853371958859042,0.7614330364297806
2010-11-16 15:21:16.980304,15.433738571154805,6.813373036259441,0,0,1.3866738605028317,0,899.7601558014524,963.9277998124686,2.710501978645339,0.8882206045209475
2010-11-17 15:21:16.980303,15.898773435911803,8.269968730048522,0,0,1.3947625233093772,0,925.5196479006522,898.8719351969314,2.500944709578127,0.9767659213269779
2010-11-18 15:21:16.980302,34.662927407890585,4.770434655309292,0,0,2.7053479239710008,0,792.7769917579556,924.5428819793252,1.2208515883652953,0.7354802642598078
2010-11-19 15:21:16.980301,14.836032613397235,2.6051212127973127,0,0,2.2197776049177382,0,885.5531631736864,842.0415114936958,1.3301289628708552,0.9958151115175633
2010-11-20 15:21:16.980300,25.220220816364225,5.414652189843254,1,0,0.8171265468533634,0,1252.5941924317867,934.5573480621688,1.2383125402878017,0.8016206839805603
2010-11-21 15:21:16.980299,23.793731597839802,0.08721343640296561,1,0,0.7178749478779334,1,1422.8216002459503,1251.792571747806,1.8493135045175801,0.8016206839805603
2010-11-22 15:21:16.980297,29.284997032481332,11.486332089571436,0,0,2.093953375003012,0,823.3742215738015,1422.0199795619696,0.8455121204133906,0.8016206839805603
2010-11-23 15:21:16.980296,18.382303782258226,2.036713812716808,0,0,1.6133790896291615,0,939.8537306509828,872.5726008898209,2.7679370743755793,0.7020443699894233
2010-11-24 15:21:16.980295,25.803962009945824,7.267125045031106,0,0,1.1473424653805235,0,965.9842402799478,939.1516862809934,0.6827092816686904,0.7494113813514318
2010-11-25 15:21:16.980294,15.94750252880475,0.5804392131647225,0,0,2.266117676010264,0,892.6856703055079,1015.2348288985963,2.259018133060743,0.7494113813514318
2010-11-26 15:21:16.980293,17.537834053573533,19.295015930081505,0,0,2.3584333424022113,0,984.9434187010762,941.9362589241564,2.450043833181318,0.9841876079289631
